age,education,marital status,number of children,ideal number of children,sex,sexual orientation,race,ethinicity,political views,religious preference,religious services attend,abortion opinion,sexual education,homosexual opinion,tv hours,email hours,relax hours,work related racism,work satisfaction,life satisfaction,poor mental health,confidence in government,ballot
52,20,5,0,2,1,-100,1,1,6,2,1,1,2,4,3,0,1,2,1,8,6,3,1
-99,12,3,2,8,2,3,1,1,4,2,3,-100,1,-100,4,40,4,2,1,8,4,2,2
76,12,1,3,3,1,-100,1,1,5,1,0,-100,1,-100,10,-100,-100,-100,-100,-100,-100,-100,2
24,15,1,0,2,1,-100,1,1,1,2,0,-100,1,4,3,40,5,2,4,6,0,-100,1
41,7,5,6,-100,2,-100,1,1,4,2,7,-100,1,4,2,7,1,2,1,7,15,1,1
40,15,5,0,-100,1,3,3,5,4,4,0,1,-100,4,-100,-100,3,2,1,7,0,-100,3
45,8,1,0,2,2,-100,3,6,4,2,0,-100,1,4,0,0,2,2,1,-98,0,-100,1
58,12,3,1,-100,1,-100,1,1,4,-98,0,1,-100,1,-100,-100,5,2,2,6,4,-100,3
72,14,2,4,-100,2,3,1,1,2,4,2,1,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
59,11,2,2,-100,1,3,1,1,4,1,0,-98,-100,4,-100,-100,-98,2,-99,6,0,-100,3
55,13,5,0,8,1,-100,1,1,4,4,0,-100,1,-100,0,0,4,2,3,2,20,-100,2
55,16,1,0,2,1,-100,1,1,5,2,1,-100,1,-100,0,10,-100,-100,-100,-100,-100,-100,2
71,12,3,0,-100,1,3,1,1,5,4,0,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
76,18,1,2,8,2,-100,1,1,1,1,6,-100,1,4,2,6,-100,-100,-100,-100,-100,1,1
82,16,2,4,-100,2,3,1,1,4,2,6,2,-100,4,-100,-100,-100,-100,-100,-100,-100,1,3
20,12,4,0,-100,2,3,3,14,3,1,2,-100,-100,4,-100,-100,2,2,3,8,5,2,3
58,9,3,0,2,2,-100,1,1,4,1,3,-100,1,4,3,2,3,2,2,6,8,-100,1
19,12,5,0,2,1,-100,1,1,4,1,2,1,1,4,3,0,-100,-100,-100,-100,-100,2,1
55,12,3,0,-100,1,3,1,1,4,4,0,1,-100,4,-100,-100,-100,-100,2,-100,-100,-100,3
37,14,3,3,4,2,-100,1,1,4,4,2,1,1,3,1,40,1,2,2,7,0,-100,1
47,12,5,1,8,1,-100,1,1,4,2,3,-98,-98,1,-98,0,-100,-100,-100,-100,-100,-100,1
52,18,3,1,8,2,-100,1,1,4,2,0,-100,1,-100,0,15,2,2,1,9,21,-100,2
-99,16,-99,0,2,2,-100,-100,-100,4,1,2,-100,1,-100,1,2,4,2,1,8,1,-100,2
89,14,1,8,-100,1,3,1,1,4,1,6,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
53,13,5,2,-100,1,3,3,6,5,2,3,-100,-100,1,-100,-100,-100,-100,2,-100,-100,-100,3
74,14,3,6,8,1,-100,1,1,6,3,1,-100,2,-100,6,30,-100,-100,-100,-100,-100,3,2
-99,16,5,0,3,1,-100,1,1,4,2,3,-100,1,3,2,3,7,2,2,8,0,1,1
37,17,3,1,2,1,-100,1,1,2,4,0,1,1,4,2,10,4,2,1,8,10,-100,1
39,17,1,1,-100,2,-98,3,4,2,7,4,2,-100,4,-100,-100,-100,-100,1,-100,-100,-100,3
33,18,1,0,-100,2,3,1,1,1,4,0,1,-100,4,-100,-100,4,2,2,8,5,1,3
44,16,1,2,-100,2,-97,3,4,3,7,3,1,-100,3,-100,-100,-97,-97,2,-97,-97,1,3
21,15,5,0,2,1,-100,1,1,5,4,0,-100,1,4,2,1,0,1,3,1,0,-100,1
22,15,5,0,-100,2,1,1,1,1,4,1,1,-100,4,-100,-100,-100,-100,-100,-100,-100,1,3
-99,17,1,1,2,2,-100,1,1,1,4,2,-100,1,4,1,2,-100,-100,-100,-100,-100,1,1
-99,12,5,2,2,1,3,1,1,1,1,4,-100,1,-100,1,-100,1,2,3,8,3,-100,2
-99,13,3,1,8,2,-100,1,1,4,2,1,1,1,4,5,3,5,-97,1,-98,0,-100,1
-99,13,5,5,8,1,-100,1,1,5,1,6,-100,1,3,8,1,-100,-100,1,-100,-100,-100,1
55,16,4,2,-100,1,-100,1,1,4,7,0,-100,-100,4,-100,-100,-100,-100,4,-100,-100,-100,3
59,16,3,3,3,1,-100,3,15,3,2,5,1,1,4,2,3,2,2,2,5,1,-100,1
36,12,5,0,8,2,-100,3,3,6,4,0,-100,1,4,0,0,-100,-100,3,-100,-100,-100,1
37,12,2,2,7,1,-100,1,1,7,4,4,-100,1,1,6,27,6,2,1,4,0,-100,1
57,14,1,6,8,1,-100,2,2,4,1,1,1,1,4,2,1,3,2,2,8,0,2,1
79,14,3,2,-100,1,-97,3,5,4,4,0,-100,-100,3,-100,-100,-100,-100,-100,-100,-100,-100,3
73,20,3,2,-100,2,-100,2,2,-98,1,6,-99,-100,1,-100,-100,-100,-100,-100,-100,-100,3,3
58,12,2,0,2,2,-100,1,1,6,1,0,-100,1,3,10,-98,-100,-100,-100,-100,-100,-100,1
80,17,3,3,2,2,-100,1,1,2,10,0,1,1,4,3,5,9,2,1,8,3,-100,1
47,11,5,3,2,2,3,1,1,4,4,0,-100,1,-100,3,1,2,2,2,7,4,-100,2
54,14,1,2,2,2,-100,1,1,5,4,0,-100,1,-100,3,2,-100,-100,2,-100,-100,2,2
33,14,3,4,8,2,-100,2,2,2,4,0,-100,-98,4,0,80,8,2,3,5,15,-100,1
58,11,5,4,8,2,-100,2,2,4,1,6,-100,1,3,6,5,-100,-100,-100,-100,-100,-100,1
67,13,5,0,3,1,-100,1,1,3,4,1,-100,1,-100,0,-100,-100,-100,-100,-100,-100,-100,2
70,16,3,0,2,2,-100,1,1,3,3,0,1,2,4,10,1,-100,-100,1,-100,-100,-100,1
78,14,2,4,3,2,-100,1,1,4,2,5,1,1,2,3,0,-100,-100,-100,-100,-100,-100,1
35,16,5,0,8,2,-100,1,1,4,1,3,-100,1,4,10,3,2,2,1,6,0,-100,1
69,19,2,0,-100,1,-100,1,1,3,4,0,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
28,15,5,0,3,2,-100,3,16,3,4,0,-100,1,4,1,4,2,2,2,8,3,-100,1
63,15,3,0,-100,2,3,1,1,4,4,0,-100,-100,4,-100,-100,0,2,2,5,0,1,3
-99,16,5,0,2,2,-100,3,5,3,4,0,-100,1,4,1,10,0,1,3,7,28,-100,1
58,18,1,0,2,2,-100,1,1,2,4,0,-100,1,-100,0,3,6,2,2,8,1,-100,2
28,16,5,0,-100,1,3,1,1,3,4,1,-100,-100,4,-100,-100,3,2,2,9,6,1,3
37,18,1,1,-100,2,3,1,1,2,4,0,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
75,18,5,0,-100,1,3,1,1,1,4,0,-100,-100,4,-100,-100,16,2,1,9,0,1,3
49,16,1,0,8,1,3,1,1,2,4,0,-100,1,-100,1,0,-100,-100,4,-100,-100,-100,2
42,18,5,2,-100,2,-100,1,1,2,4,1,1,-100,4,-100,-100,-100,-100,2,-100,-100,-100,3
46,20,5,0,8,2,-100,1,1,1,4,0,-100,1,4,0,8,6,2,1,9,0,1,1
40,16,1,3,8,2,-100,1,1,3,1,0,-100,2,-100,2,0,-100,-100,2,-100,-100,-100,2
33,19,1,1,8,2,3,3,3,2,2,3,-100,1,-100,2,8,2,1,1,10,0,-100,2
39,8,5,3,3,2,-100,-100,-99,3,2,5,-100,1,3,0,0,1,2,3,4,5,-100,1
32,16,5,0,2,2,2,1,1,1,4,0,-100,1,-100,0,20,3,2,3,7,2,2,2
45,14,3,3,-100,2,3,1,1,4,1,0,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,2,3
27,11,5,3,3,1,-100,1,1,4,4,0,-100,1,4,4,0,-100,-100,3,-100,-100,-100,1
56,16,1,2,8,1,-100,1,1,4,4,0,2,1,4,0,15,5,2,2,8,0,2,1
60,13,3,2,-100,1,3,1,1,3,1,5,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
52,14,3,3,3,1,-100,3,16,2,4,0,-100,1,4,0,1,1,2,1,9,0,-100,1
50,12,4,3,2,1,-100,3,16,4,1,0,-100,1,-100,2,1,1,2,2,9,0,-100,2
39,12,1,2,3,2,-100,3,16,5,4,0,-100,1,4,2,0,2,2,2,-98,0,-100,1
84,13,2,4,3,1,-100,1,1,4,1,7,-98,2,-98,3,0,-100,-100,-100,-100,-100,-100,1
40,12,1,4,4,1,3,2,2,4,4,0,-100,1,-100,4,8,0,2,1,9,0,-100,2
64,-99,3,6,-100,2,3,3,16,5,2,7,-100,-100,4,-100,-100,3,2,1,4,0,-100,3
71,16,1,2,2,2,3,1,1,7,1,7,-100,2,-100,4,0,-100,-100,-100,-100,-100,-100,2
53,18,1,4,-100,1,3,1,1,6,11,1,-100,-100,4,-100,-100,2,2,1,6,0,-100,3
41,17,3,3,-100,1,3,1,1,4,1,2,2,-100,4,-100,-100,2,2,1,5,10,-100,3
33,14,1,3,2,2,3,1,1,5,2,2,-100,1,-100,1,1,-100,-100,1,-100,-100,-100,2
38,13,5,1,2,2,-100,-100,-99,4,4,0,1,1,4,8,2,10,2,1,8,0,-100,1
43,17,5,0,2,1,-100,1,1,6,4,1,-100,1,-100,1,45,3,2,1,8,0,-100,2
58,12,1,3,2,1,3,3,16,5,2,3,-100,1,-100,1,28,2,2,2,8,0,-100,2
35,16,1,4,-100,2,3,3,15,3,10,4,-100,-100,1,-100,-100,-100,-100,2,-100,-100,-100,3
38,12,1,6,-100,1,3,1,1,4,4,2,-100,-100,4,-100,-100,6,2,1,-98,6,3,3
32,12,5,2,3,2,-100,3,15,2,2,2,2,1,4,2,28,0,2,1,8,30,-100,1
45,13,1,0,-100,1,3,1,1,4,2,6,-100,-100,4,-100,-100,3,2,1,10,1,1,3
36,14,1,3,4,2,-100,3,14,4,2,1,-100,1,-100,2,40,2,2,1,-98,0,-100,2
24,12,5,2,-100,2,3,3,16,4,2,0,-100,-100,4,-100,-100,-100,-100,2,-100,-100,3,3
22,11,5,3,-100,2,3,2,2,5,1,0,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,2,3
66,11,3,3,-100,1,3,1,1,4,1,0,1,-100,4,-100,-100,-100,-100,-100,-100,-100,2,3
36,18,1,3,-100,2,3,1,1,2,5,3,-100,-100,4,-100,-100,0,2,2,8,0,-100,3
33,15,1,0,2,2,-100,1,1,2,4,0,-100,1,-100,1,5,2,2,2,8,5,-100,2
21,15,5,0,3,1,-100,1,1,2,1,0,-100,1,-100,0,1,-100,-100,-100,-100,-100,-100,2
71,16,1,0,3,2,-100,3,6,1,2,7,-100,2,-98,3,1,-100,-100,-100,-100,-100,-100,1
40,14,1,5,-100,1,3,1,1,6,1,7,2,-100,1,-100,-100,2,2,1,9,0,-100,3
43,13,3,2,-100,1,3,3,15,5,2,5,-100,-100,1,-100,-100,-100,-100,2,-100,-100,-100,3
42,13,5,1,4,2,-100,2,2,4,1,2,-100,1,-100,12,10,-100,-100,2,-100,-100,-100,2
27,12,1,3,4,1,-100,2,2,6,5,5,-100,1,4,4,2,-100,-100,1,-100,-100,-100,1
35,8,5,3,3,2,-100,1,1,4,2,2,-100,1,-98,3,1,1,2,1,6,0,-100,1
33,12,5,5,3,1,3,2,2,4,11,5,-100,1,-100,3,1,20,2,1,7,0,2,2
35,18,1,2,3,2,-100,1,1,5,10,0,-100,1,-100,0,0,0,2,2,8,0,-100,2
-99,16,1,0,2,1,-100,1,1,3,4,0,-100,1,-100,5,4,2,2,2,8,4,-100,2
34,14,1,2,8,1,-100,3,9,4,6,2,-98,1,-98,0,2,2,2,1,7,0,-100,1
52,16,1,2,2,2,-100,1,1,4,4,0,1,1,4,1,7,24,2,1,8,0,-100,1
55,12,1,2,-100,1,3,1,1,5,2,0,1,-100,1,-100,-100,3,1,2,9,0,-100,3
32,15,3,0,-100,2,3,1,1,3,4,0,-100,-100,4,-100,-100,3,2,2,7,28,-100,3
53,12,3,2,2,1,3,1,1,6,4,0,-100,1,-100,2,40,4,2,1,9,0,2,2
51,15,1,4,2,1,-100,2,2,6,1,0,-100,1,-100,-97,0,-97,2,1,-98,0,-100,2
47,12,1,0,2,2,3,1,1,4,1,0,-100,1,-100,8,20,-100,-100,2,-100,-100,-100,2
64,2,3,5,0,2,-100,3,16,4,1,0,-100,2,-100,0,0,-100,-100,-98,-100,-100,-100,2
33,13,3,0,0,2,-100,1,1,4,4,0,-100,1,4,3,21,2,2,1,8,-99,-100,1
21,13,5,0,0,2,-98,1,1,2,4,0,-100,1,-100,10,2,5,2,2,7,1,-100,2
23,11,5,1,2,1,-100,3,16,4,4,0,-100,1,-100,3,0,1,2,1,8,0,-100,2
44,12,1,2,-100,2,-100,3,3,4,4,0,2,-100,4,-100,-100,4,2,2,9,0,-100,3
54,12,5,0,-100,1,-100,1,1,4,2,4,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
23,16,5,0,2,2,-100,1,1,3,1,0,-100,1,4,2,0,-100,-100,-100,-100,-100,-100,1
68,12,3,0,3,2,-100,1,1,5,1,0,1,1,3,4,3,0,2,-97,6,3,-100,1
26,16,5,0,8,2,-100,1,1,4,4,1,-100,1,4,1,25,3,2,2,9,8,2,1
42,16,1,2,8,1,-100,1,1,4,4,0,-100,1,4,0,2,1,2,2,9,5,-100,1
73,17,1,1,-100,1,3,1,1,6,4,0,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
35,9,3,4,4,1,3,3,3,4,4,0,-100,2,-100,0,-100,-100,-100,4,-100,-100,-100,2
32,10,-99,0,1,1,3,3,4,-98,4,0,-100,1,-100,1,2,-100,-100,1,-100,-100,-100,2
63,18,5,4,-100,2,3,3,3,4,4,0,-100,-100,2,-100,-100,5,2,2,8,0,1,3
21,12,5,0,8,2,-100,1,1,2,4,0,-100,1,-100,2,0,2,2,1,5,7,-100,2
60,13,2,2,4,2,-100,3,3,5,1,1,2,1,4,5,2,-100,-100,1,-100,-100,-100,1
65,10,4,3,8,2,3,3,3,4,12,5,-100,1,-100,10,5,5,2,1,8,2,2,2
33,9,5,0,8,2,-100,3,3,4,4,0,-100,1,4,-98,4,-100,-100,2,-100,-100,3,1
35,8,3,1,-100,2,3,2,2,5,1,4,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
56,12,3,2,3,2,3,1,1,4,4,0,-100,1,-100,6,5,-100,-100,-100,-100,-100,-100,2
68,17,1,8,-100,1,3,2,2,3,1,5,-100,-100,4,-100,-100,4,1,1,9,0,-100,3
54,12,2,4,8,2,-100,2,2,-98,1,0,1,1,-98,5,-100,-98,2,1,10,30,-100,1
57,14,3,2,3,2,-100,1,1,4,2,1,2,1,4,2,8,4,2,1,9,0,2,1
36,13,1,2,2,1,3,1,1,1,4,0,-100,1,-100,0,3,0,2,2,7,10,3,2
59,9,5,0,-100,1,2,1,1,-98,4,0,-100,-100,4,-100,-100,22,1,2,4,30,-100,3
50,12,5,4,3,1,3,3,15,5,5,2,-100,1,-100,8,0,-100,-100,-100,-100,-100,2,2
41,18,3,3,8,1,-100,-100,-100,4,4,2,-100,1,-100,2,-98,-100,-100,2,-100,-100,-100,2
-99,15,1,2,8,2,-100,2,2,4,1,6,-100,1,-100,2,30,4,2,2,8,0,-100,2
72,16,3,1,8,2,-100,2,2,3,1,7,-100,1,-100,6,0,-100,-100,-100,-100,-100,-100,2
27,12,5,1,2,2,-100,3,3,1,4,0,-100,1,4,0,2,3,2,1,8,30,-100,1
33,16,3,0,2,2,-100,1,1,1,4,0,-100,1,-100,3,5,2,2,2,8,3,-100,2
33,17,5,0,-100,2,3,1,1,3,1,3,-100,-100,4,-100,-100,2,2,2,9,1,2,3
23,16,5,0,8,2,-100,1,1,1,4,0,1,1,4,2,6,2,2,2,8,10,1,1
74,12,2,2,-100,1,3,2,2,3,4,0,1,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
20,14,5,0,-100,2,2,1,1,2,4,2,-100,-100,4,-100,-100,-100,-100,2,-100,-100,2,3
66,15,1,0,2,1,-100,1,1,4,4,2,-100,1,-100,6,3,-100,-100,-100,-100,-100,2,2
42,16,5,0,4,1,-100,1,1,4,1,3,-100,1,-100,0,2,1,2,3,6,5,2,2
33,18,1,1,4,1,-100,1,1,7,2,3,-100,2,1,0,40,2,2,1,9,4,3,1
66,15,3,2,3,2,-100,1,1,6,1,6,2,2,1,4,14,-100,-100,-100,-100,-100,-100,1
41,16,1,3,8,1,3,1,1,4,1,6,-100,1,-100,2,10,4,2,1,10,0,1,2
57,19,5,0,3,2,3,1,1,6,1,4,-100,1,-100,1,10,3,2,1,10,0,1,2
74,12,1,2,-100,2,3,1,1,4,1,2,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
46,17,1,1,3,2,3,3,5,4,6,1,-100,1,-100,1,1,-100,-100,1,-100,-100,2,2
44,14,1,3,3,1,-100,1,1,6,2,7,-100,1,4,1,35,1,2,2,8,1,-100,1
42,16,1,2,8,2,-100,1,1,6,1,5,2,1,4,0,1,2,2,2,8,5,3,1
45,18,1,2,-100,1,3,1,1,4,1,3,-100,-100,4,-100,-100,6,2,2,8,2,1,3
38,12,5,0,2,1,-100,1,1,4,1,4,-100,1,-100,1,5,6,2,1,8,0,2,2
46,16,1,1,-100,2,3,1,1,3,1,3,1,-100,3,-100,-100,3,2,1,8,2,-100,3
22,16,5,0,1,2,-100,1,1,3,4,2,-100,2,4,5,2,6,2,3,9,5,2,1
22,16,5,0,-100,2,3,1,1,4,2,6,1,-100,4,-100,-100,2,2,3,8,2,-100,3
42,14,5,0,0,2,3,1,1,5,1,1,-100,1,-100,3,8,2,2,2,6,30,3,2
23,16,5,0,3,2,2,1,1,5,1,6,-100,1,-100,2,40,5,2,1,6,25,-100,2
38,16,1,3,2,1,-100,1,1,3,1,2,1,1,4,0,28,0,2,2,5,6,-100,1
39,18,1,3,-100,2,3,1,1,2,1,8,1,-100,4,-100,-100,1,2,1,10,0,-100,3
73,19,5,0,-100,1,3,1,1,2,4,0,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,1,3
36,13,5,0,8,2,-100,1,1,3,1,1,-100,1,-100,2,2,2,2,1,6,0,-100,2
46,13,3,2,2,1,-100,1,1,4,4,0,2,1,4,1,0,2,2,2,7,0,-100,1
31,13,1,3,-100,2,2,1,1,-98,1,2,-100,-100,4,-100,-100,0,2,2,5,30,-100,3
78,14,3,0,8,1,-100,1,1,5,1,6,-100,1,-100,3,6,-100,-100,-100,-100,-100,1,2
81,12,2,3,3,2,3,1,1,4,1,3,-100,1,-100,4,2,-100,-100,-100,-100,-100,2,2
60,13,1,4,3,1,-100,1,1,5,1,3,-100,1,-100,1,20,2,2,2,10,0,3,2
58,15,2,2,-100,1,3,1,1,4,2,2,1,-100,4,-100,-100,8,2,1,9,0,-100,3
57,12,5,0,-100,1,3,1,1,4,2,2,-100,-100,4,-100,-100,6,2,2,8,4,2,3
87,9,1,5,4,1,-100,1,1,4,1,7,2,1,1,2,-98,-100,-100,-100,-100,-100,-100,1
76,12,3,2,2,2,-100,1,1,4,2,2,1,1,4,17,2,-100,-100,-100,-100,-100,-100,1
76,18,1,1,2,1,3,1,1,6,4,0,-100,1,-100,4,5,-100,-100,-100,-100,-100,2,2
58,12,1,2,-100,2,3,1,1,5,1,6,-100,-100,1,-100,-100,-100,-100,-99,-100,-100,-100,3
51,20,1,1,-100,2,3,1,1,4,1,4,-100,-100,4,-100,-100,4,2,4,6,15,-100,3
30,12,3,0,8,1,-100,1,1,5,4,0,1,1,4,1,0,1,2,3,9,30,3,1
28,20,1,1,8,2,3,1,1,3,4,1,-100,1,-100,1,10,4,2,3,10,5,2,2
-99,18,3,6,-100,2,3,1,1,6,1,7,-100,-100,2,-100,-100,3,2,1,-98,0,-100,3
32,8,-97,4,3,2,-100,3,16,2,2,1,2,1,4,0,0,-100,-100,4,-100,-100,-100,1
50,17,1,2,2,1,-100,3,10,4,6,4,-100,1,-100,1,3,2,2,1,-98,2,1,2
-99,12,1,3,2,1,-100,1,1,5,1,7,-100,2,-100,2,0,1,2,1,8,2,-100,2
20,13,5,0,3,1,-100,1,1,5,2,4,-100,1,1,2,1,-98,2,2,6,0,3,1
32,14,1,1,2,1,-100,3,15,4,4,0,1,1,4,2,0,20,2,2,-98,0,1,1
33,14,1,3,3,1,3,1,1,-99,4,2,-100,1,-100,2,1,2,2,2,-98,0,-100,2
32,12,5,1,2,2,-100,3,16,3,2,5,2,1,4,2,20,1,2,1,9,0,-100,1
44,14,1,2,-100,2,-99,1,1,2,4,0,1,-100,4,-100,-100,-99,-99,1,-99,-99,-100,3
20,14,5,0,4,2,-100,-100,-99,-97,2,2,-100,1,-100,4,0,-100,-100,1,-100,-100,3,2
38,16,3,1,2,2,-100,3,3,4,4,1,-100,1,-100,1,1,9,2,1,9,10,-100,2
61,15,3,1,-100,2,3,1,1,4,2,0,1,-100,4,-100,-100,8,2,1,-98,0,-100,3
57,20,1,3,2,1,3,1,1,4,1,3,-100,1,-100,1,1,4,2,1,-98,0,-100,2
37,11,4,3,2,2,-100,1,1,4,4,4,-100,1,-100,2,1,-100,-100,2,-100,-100,-100,2
30,15,1,1,8,2,-100,1,1,4,2,0,-100,1,4,2,3,4,2,1,-98,0,-100,1
70,16,3,2,3,2,3,1,1,4,4,0,-100,1,-100,5,7,-100,-100,-100,-100,-100,-100,2
47,12,5,0,0,2,3,1,1,6,2,2,-100,1,-100,10,2,-100,-100,1,-100,-100,-100,2
36,20,5,0,1,1,-100,1,1,3,1,0,-100,1,4,0,10,2,2,2,9,0,1,1
57,20,1,2,-100,1,-100,1,1,4,2,4,-100,-100,4,-100,-100,6,2,1,-98,0,-100,3
40,14,5,0,4,1,-100,1,1,6,2,3,2,2,3,5,4,8,1,1,6,13,3,1
23,10,1,1,-100,2,3,2,2,-97,2,7,2,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
76,12,1,1,-100,1,-100,1,1,4,1,6,-100,1,4,1,0,-100,-100,-100,-100,-100,-100,1
88,12,2,4,8,1,-100,1,1,3,2,7,2,1,1,3,1,-100,-100,-100,-100,-100,2,1
45,14,3,3,3,1,3,1,1,6,1,6,-100,2,-100,2,1,12,2,3,9,0,-100,2
28,12,1,6,-100,2,2,1,1,4,4,0,-100,-100,4,-100,-100,-100,-100,1,-100,-100,2,3
35,17,1,1,-100,2,3,1,1,3,4,0,1,-100,4,-100,-100,-100,-100,2,-100,-100,-100,3
30,16,5,0,8,2,-100,1,1,4,4,0,1,1,4,8,5,7,2,2,8,1,-100,1
33,13,1,2,2,2,-100,3,9,5,2,7,-100,1,3,2,1,1,1,3,9,0,-100,1
32,16,5,3,3,1,-100,3,16,2,2,7,2,1,1,1,1,2,2,2,6,0,2,1
36,14,5,0,-100,1,3,2,2,4,11,6,-100,-100,4,-100,-100,5,1,3,9,0,-100,3
-99,14,3,3,3,2,-100,1,1,7,1,8,2,2,1,0,5,-100,-100,1,-100,-100,-100,1
51,12,3,2,2,1,3,1,1,6,1,3,-100,2,-100,4,25,-100,-100,4,-100,-100,2,2
27,12,1,1,3,2,2,3,16,-98,2,5,-100,1,-100,0,40,6,2,1,8,20,2,2
21,6,5,0,-100,2,3,1,1,4,4,0,-100,-100,4,-100,-100,0,2,2,9,0,2,3
60,12,1,2,-100,2,3,1,1,4,2,0,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,1,3
67,13,1,2,2,1,-100,1,1,3,2,5,2,1,4,4,0,-100,-100,-100,-100,-100,-100,1
44,20,1,1,8,1,-100,1,1,2,4,2,-100,1,-100,1,15,2,2,2,7,10,-100,2
33,15,5,0,-100,1,3,1,1,5,4,0,1,-100,4,-100,-100,2,2,1,8,0,-100,3
60,16,5,0,8,1,-100,1,1,6,2,2,2,2,4,4,0,-100,-100,-100,-100,-100,-100,1
39,17,1,2,2,2,-100,3,16,4,4,0,2,1,-98,1,1,-100,-100,3,-100,-100,-100,1
32,14,1,2,-100,1,2,2,2,4,5,3,-100,-100,4,-100,-100,1,2,2,7,0,2,3
24,13,5,2,-100,2,2,3,15,-97,4,2,1,-100,4,-100,-100,-100,-100,1,-100,-100,3,3
31,16,5,0,8,1,3,1,1,1,4,0,-100,1,-100,0,0,-100,-100,2,-100,-100,-100,2
44,16,5,5,8,2,3,2,2,4,5,7,-100,1,-100,7,5,8,2,2,8,10,-100,2
27,16,5,0,-100,1,3,3,16,1,4,0,-100,-100,4,-100,-100,2,2,4,6,7,2,3
45,15,1,0,-100,1,3,1,1,4,4,0,-100,-100,4,-100,-100,3,2,1,9,0,-100,3
73,17,1,0,8,1,3,1,1,5,5,6,-100,1,-100,3,2,-100,-100,-100,-100,-100,2,2
67,13,5,0,2,1,1,1,1,2,4,0,-100,1,-100,1,0,-100,-100,-100,-100,-100,-100,2
-99,19,1,3,8,2,-100,1,1,6,1,8,-100,1,-100,7,5,1,2,2,9,5,2,2
79,16,1,2,-100,1,3,1,1,4,4,0,-100,-100,2,-100,-100,-100,-100,-100,-100,-100,-100,3
47,9,1,4,2,2,-100,1,1,4,4,0,-100,1,-98,2,0,-100,-100,2,-100,-100,-100,1
35,12,1,2,-100,2,3,1,1,4,5,0,-100,-100,4,-100,-100,0,2,1,9,0,-100,3
56,12,1,2,-100,2,3,1,1,6,1,2,-100,-100,1,-100,-100,-100,-100,2,-100,-100,-100,3
32,16,1,0,-100,1,3,1,1,6,1,7,2,-100,1,-100,-100,7,2,2,9,0,-100,3
32,14,3,1,-100,1,-97,1,1,4,5,2,1,-100,4,-100,-100,2,2,2,-97,0,2,3
64,16,5,0,2,2,-100,1,1,3,4,0,-100,1,4,0,1,-100,-100,-100,-100,-100,1,1
29,16,5,0,8,1,3,1,1,3,4,2,-100,1,-100,0,3,1,2,3,8,10,-100,2
30,16,5,0,2,2,-100,1,1,2,4,0,1,1,4,1,5,3,2,2,8,3,1,1
74,16,1,3,3,1,-100,1,1,6,1,2,2,1,3,0,15,-100,-100,-100,-100,-100,-100,1
33,16,1,4,-100,1,-100,1,1,4,1,7,-100,1,-100,1,8,1,2,2,8,0,1,2
59,16,1,2,2,1,-100,1,1,3,4,2,1,1,4,2,6,3,2,1,-98,0,-100,1
76,20,5,0,2,2,-100,1,1,5,3,3,-100,1,4,3,2,-100,-100,-100,-100,-100,1,1
50,7,1,3,2,1,-100,1,1,-99,4,0,-100,1,4,2,2,2,2,1,6,0,-100,1
60,16,1,2,-100,1,3,1,1,3,1,5,-100,-100,4,-100,-100,4,2,2,8,15,1,3
66,12,1,4,3,2,3,1,1,5,2,6,-100,2,-100,3,5,4,2,1,10,0,-100,2
78,19,1,4,-100,1,3,1,1,2,4,2,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,1,3
60,16,1,2,-100,2,3,1,1,-98,1,0,-100,1,-100,1,0,0,2,2,9,0,3,2
24,12,5,3,-100,2,2,1,1,-98,1,5,-100,-100,4,-100,-100,2,2,2,8,0,-100,3
63,17,3,3,-100,1,3,1,1,2,1,1,-98,-100,-98,-100,-100,-100,-100,-100,-100,-100,1,3
54,12,1,2,-100,2,3,1,1,4,2,6,-100,-100,1,-100,-100,0,2,1,7,0,-100,3
61,13,3,0,-100,2,3,1,1,6,4,1,1,-100,4,-100,-100,-100,-100,-100,-100,-100,3,3
40,14,1,0,-100,2,3,1,1,6,-99,2,-100,1,-100,2,0,4,2,3,8,0,3,2
79,12,1,4,8,1,3,1,1,2,1,7,-100,-98,-100,2,0,-100,-100,-100,-100,-100,-100,2
53,16,1,2,2,2,3,1,1,1,4,0,-100,1,-100,0,1,2,2,2,6,0,-100,2
