hours work per week,number of children,age,education,sex,race,religious preference,religious services frequency,abortion,ideal number of children,sex education,homosexual,own gun,tv hours per week,email hours per week,racial discrimination at work,days of poor mental health,sexual orientation,ballot,life now,confidence in government
-100,3,63,13,1,1,4,0,-100,3,1,-100,-100,3,7,2,0,-100,2,9,-100
-100,1,30,12,2,1,4,0,1,-100,-100,4,2,-100,-100,2,14,3,3,5,2
-100,3,40,12,1,2,4,1,-100,3,1,4,2,2,2,-100,-100,-100,1,-100,3
-100,2,30,10,2,1,4,0,-100,8,1,-100,-100,5,1,2,0,-100,2,7,-100
-100,7,38,12,1,-100,4,6,-100,2,1,-100,-100,-97,0,-100,-100,3,2,-100,-100
-100,1,32,9,2,1,5,2,1,-100,-100,4,1,-100,-100,2,7,2,3,9,-100
-100,2,24,12,2,1,4,0,-100,2,1,-100,-100,4,1,2,10,-100,2,7,-100
-100,0,21,12,2,3,4,0,-100,7,1,4,2,0,0,2,15,-100,1,8,-100
-100,0,45,12,2,1,1,1,-100,2,2,-100,-100,2,2,2,0,-100,2,-98,1
-100,2,66,12,1,1,4,0,-100,2,1,4,2,4,0,-100,-100,-100,1,-100,-100
55,1,53,14,1,1,2,0,1,-100,-100,4,2,-100,-100,2,0,3,3,8,-100
-100,0,49,12,1,1,11,0,1,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,2,72,12,2,1,1,8,-100,4,2,-100,-100,6,1,-100,-100,-100,2,-100,-100
-100,2,51,18,1,1,2,0,-100,2,2,-100,-100,1,2,2,0,-100,2,8,2
-100,0,35,14,2,3,4,0,-100,-100,-100,4,2,-100,-100,2,15,2,3,6,1
-100,3,65,15,1,1,4,0,-100,2,1,4,2,2,3,2,30,-100,1,5,1
-100,0,-99,16,1,3,1,2,2,3,1,-98,2,0,5,2,0,-100,1,9,-100
-100,0,53,12,1,1,2,1,-100,3,1,-100,-100,3,3,2,0,3,2,8,-100
-100,1,31,14,2,1,5,5,-100,2,1,-100,-100,1,1,2,0,-100,2,6,1
-100,0,66,16,2,1,4,0,1,8,1,4,2,2,0,-100,-100,-100,1,-100,1
-100,0,57,10,2,1,4,0,-100,1,1,-100,-100,2,-100,-100,-100,-100,2,-100,3
-100,1,29,14,2,3,1,1,1,-100,-100,4,2,-100,-100,2,-97,-98,3,7,-100
-100,0,36,18,2,1,3,3,-100,-100,-100,4,2,-100,-100,2,10,1,3,7,2
-100,0,31,16,2,1,4,0,-100,8,1,4,2,3,1,-100,-100,-100,1,-100,-100
-100,0,26,20,2,1,4,2,-100,8,1,-100,-100,4,10,-100,-100,1,2,-100,1
-100,0,36,19,1,1,4,1,-100,2,1,-100,-100,4,20,2,2,-100,2,9,1
-100,2,75,16,1,1,2,3,-100,-100,-100,3,2,-100,-100,-100,-100,3,3,-100,1
-100,0,20,16,1,1,4,2,-100,-100,-100,4,2,-100,-100,2,0,3,3,10,3
-100,0,40,14,1,1,4,1,-100,-100,-100,4,1,-100,-100,2,7,3,3,6,1
-100,2,71,14,2,1,1,7,2,-100,-100,3,2,-100,-100,-100,-100,3,3,-100,-100
-100,3,62,16,1,1,2,2,2,3,1,1,1,2,15,2,1,-100,1,9,-100
-100,0,32,17,2,1,4,2,-100,8,1,-100,-100,3,6,2,5,-100,2,8,1
-100,5,53,10,2,1,4,0,-100,-100,-100,4,2,-100,-100,-100,-100,2,3,-100,1
-98,2,59,18,2,1,4,1,-100,2,1,-100,-100,1,1,2,2,3,2,9,1
-100,0,55,11,1,1,4,0,1,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,2
-100,0,51,12,1,1,4,0,1,2,1,3,2,2,3,-100,-100,-100,1,-100,2
-100,1,61,13,2,1,1,0,-100,-100,-100,1,3,-100,-100,-100,-100,3,3,-100,-100
-100,0,32,20,1,1,4,0,-100,8,1,4,2,2,3,2,0,-100,1,9,-100
-100,0,22,17,2,3,7,2,1,2,1,4,2,5,40,-100,-100,-100,1,-100,-100
-100,3,30,9,2,1,4,0,-100,2,1,-100,-100,0,2,-100,-100,-100,2,-100,-100
-100,0,52,16,2,1,2,1,-100,2,1,4,2,6,4,-100,-100,-100,1,-100,1
-100,0,27,16,2,1,2,2,-100,3,1,-100,-100,0,2,2,4,-100,2,9,2
-100,4,77,12,2,2,1,4,-100,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,-100
-100,0,39,15,1,1,4,0,-100,0,1,4,2,6,0,2,30,-100,1,5,1
-100,0,28,16,1,1,4,0,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,1
-100,0,34,20,2,3,4,1,-100,-100,-100,4,2,-100,-100,2,25,3,3,8,2
-100,0,76,17,1,1,3,0,-100,2,1,3,2,1,1,-100,-100,-100,1,-100,1
-100,3,-99,12,1,1,3,2,-100,-100,-100,4,1,-100,-100,2,20,3,3,8,-100
-100,0,35,19,2,1,3,5,-100,8,1,-100,-100,1,10,2,1,1,2,10,1
-100,1,63,16,2,-100,2,7,1,-100,-100,4,1,-100,-100,1,1,3,3,8,-100
-100,0,22,15,2,1,4,0,-100,-100,-100,4,2,-100,-100,2,6,2,3,9,3
-100,1,55,14,1,1,1,3,2,-100,-100,1,2,-100,-100,2,0,3,3,8,-100
-100,0,48,16,2,1,1,1,-100,8,1,-100,-100,0,40,2,5,3,2,8,-100
-100,5,58,13,2,2,1,0,1,-100,-100,4,2,-100,-100,2,0,-98,3,9,-100
-100,0,27,9,2,1,4,1,-100,8,1,4,2,2,1,-100,-100,-100,1,-100,-100
-100,2,67,20,2,1,4,1,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,1
-100,0,72,17,2,1,4,0,-100,2,1,-100,-100,5,1,-100,-100,3,2,-100,-100
-100,1,70,17,2,2,1,2,1,2,1,4,2,4,10,-100,-100,-100,1,-100,1
-100,0,35,18,1,1,4,0,1,2,1,4,2,2,10,2,2,-100,1,10,-100
-100,3,70,20,1,1,2,4,-100,3,1,-100,-100,2,4,-100,-100,-100,2,-100,1
-100,3,45,19,1,1,4,0,-100,2,1,-100,-100,1,7,2,5,-100,2,5,-100
-100,2,31,12,1,1,4,2,2,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,1,71,14,1,1,5,4,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,1
-100,1,43,20,1,3,4,1,-100,2,1,-100,-100,1,2,2,0,3,2,7,2
-100,1,36,10,2,1,4,0,1,8,1,4,2,3,2,-100,-100,-100,1,-100,2
-100,2,51,16,1,1,4,0,-100,2,1,-100,-100,1,8,2,0,-100,2,8,-100
50,1,30,16,2,1,6,0,-100,2,1,-100,-100,1,15,2,15,1,2,6,-100
-100,2,54,18,2,1,4,0,-100,-100,-100,4,2,-100,-100,2,15,2,3,8,2
-100,0,40,16,1,1,10,2,-100,8,1,4,1,4,30,2,0,-100,1,9,-100
-100,0,59,18,2,1,4,2,1,8,1,4,2,2,5,2,0,-100,1,8,-100
32,2,47,18,2,1,1,1,-100,2,1,-100,-100,6,3,2,0,-100,2,8,-100
-100,3,88,16,2,1,4,0,-100,8,1,4,2,2,1,-100,-100,-100,1,-100,2
-100,0,61,14,2,3,4,0,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,2,46,16,1,1,4,0,-100,2,1,4,1,2,1,2,0,-100,1,8,-100
-100,5,78,11,2,1,1,0,1,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,-100
1,4,55,18,2,1,1,4,-100,-100,-100,4,2,-100,-100,2,0,3,3,9,2
-100,0,28,17,1,1,2,0,1,-100,-100,4,1,-100,-100,2,0,3,3,9,2
-100,2,56,16,2,-100,2,6,2,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,1,64,14,1,3,12,3,1,-100,-100,1,2,-100,-100,2,0,-100,3,9,-100
-100,1,30,14,2,2,4,2,1,3,1,4,2,5,6,-100,-100,-100,1,-100,-100
-100,3,63,11,2,2,1,2,-100,8,1,4,2,18,3,-100,-100,-100,1,-100,-100
-100,3,64,16,2,2,1,7,1,8,1,-98,1,2,2,-100,-100,-100,1,-100,-100
-100,0,-99,16,2,2,1,5,-99,-100,-100,-99,2,-100,-100,-100,-100,3,3,-100,-100
-100,0,29,12,1,1,4,0,-100,3,1,4,2,5,5,-100,-100,-100,1,-100,2
-100,4,41,14,1,1,2,2,2,-100,-100,4,2,-100,-100,2,0,3,3,6,2
-100,1,40,14,1,1,4,0,-100,2,1,-100,-100,10,0,2,2,3,2,6,2
-100,0,29,14,2,1,4,0,1,2,1,4,2,4,20,2,10,-100,1,5,-100
-100,0,60,18,1,1,2,6,2,-100,-100,3,2,-100,-100,-100,-100,3,3,-100,2
-100,0,40,17,2,1,2,2,1,1,1,4,1,2,6,2,-97,-100,1,8,-100
-100,0,19,13,2,1,1,3,2,-100,-100,4,2,-100,-100,-100,-100,-100,3,-100,-100
-100,3,76,12,1,1,1,8,-100,3,2,-100,-100,1,4,-100,-100,-100,2,-100,-100
-100,0,28,16,1,1,2,1,-100,8,1,4,1,3,0,2,2,-100,1,6,2
-100,0,26,16,2,1,2,2,-100,-100,-100,4,2,-100,-100,2,5,-98,3,5,1
-100,1,65,15,2,1,2,3,-100,2,1,-100,-100,4,50,2,5,3,2,7,1
-100,1,66,16,2,3,1,1,-100,8,2,-100,-100,10,1,-100,-100,3,2,-100,-100
-100,2,82,7,2,1,1,2,-100,2,2,1,2,12,-100,-100,-100,-100,1,-100,-100
-100,2,63,16,1,1,1,7,-100,2,-97,1,2,1,6,-100,-100,-100,1,-100,2
-100,2,52,14,2,1,2,1,1,-100,-100,4,1,-100,-100,-100,-100,3,3,-100,3
45,2,49,15,1,1,2,2,-100,2,2,-100,-100,3,0,2,1,-100,2,9,-100
-100,0,38,10,1,1,4,0,-100,8,1,-100,-100,3,0,-100,-100,-100,2,-100,3
-100,3,67,12,2,1,2,7,2,2,1,4,2,3,1,-100,-100,-100,1,-100,-100
-100,2,63,14,2,2,4,1,-100,2,1,-100,-100,5,5,-100,-100,-100,2,-100,2
-100,4,55,12,1,2,4,0,-100,3,2,-100,-100,24,0,-100,-100,-100,2,-100,-100
-100,-100,70,14,1,2,1,6,-100,8,1,-100,-100,-98,-100,-100,-100,-100,2,-100,-100
-100,3,22,10,2,2,1,4,-100,-100,2,-100,-100,7,0,-100,-100,3,2,-100,3
-100,0,70,13,2,1,1,1,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,1
-100,0,20,14,1,3,4,2,1,-100,-100,4,2,-100,-100,1,2,3,3,-98,-100
-100,0,22,14,2,2,1,7,-100,8,2,1,2,0,2,-100,-100,-100,1,-100,-100
-100,3,44,16,2,1,1,4,-100,3,1,-100,-100,3,2,2,0,3,2,7,2
-100,3,32,10,2,1,4,2,-100,8,1,-100,-100,3,2,2,25,-98,2,9,-100
-100,3,59,12,1,1,1,0,-100,-100,-100,4,1,-100,-100,2,5,3,3,-98,-100
-100,2,74,14,1,1,1,2,-100,2,1,-100,-100,6,3,-100,-100,3,2,-100,-100
-100,4,-99,8,2,2,1,7,-100,3,2,-100,-100,12,0,-100,-100,-100,2,-100,-100
-100,2,67,12,2,1,13,8,2,8,1,1,2,10,0,-100,-100,-100,1,-100,-100
-100,0,61,12,1,1,1,1,-100,2,1,-100,-100,6,0,2,0,-100,2,5,-100
-100,1,74,10,1,1,1,2,-100,2,1,1,2,10,0,-100,-100,-100,1,-100,-100
-100,4,-99,12,1,2,4,0,-100,3,1,-100,-100,0,0,2,0,-98,2,10,-100
-100,5,79,10,2,1,1,7,-100,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,-100
-100,3,33,12,2,1,1,5,-100,8,1,4,1,2,10,2,0,-100,1,7,-100
-100,2,-99,18,1,1,1,7,-100,-100,-100,4,3,-100,-100,-100,-100,3,3,-100,1
-100,1,31,12,1,1,4,2,1,1,1,4,2,0,0,-100,-100,-100,1,-100,-100
-100,3,58,18,2,1,2,6,2,2,1,4,2,3,5,2,0,-100,1,9,-100
-100,5,40,16,2,2,4,2,-100,4,1,2,2,2,-100,-100,-100,-100,1,-100,-100
-100,2,36,12,2,1,1,2,-100,2,1,4,2,4,0,-100,-100,-100,1,-100,-100
-100,3,49,12,2,1,1,1,2,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,-100
-100,2,46,12,2,2,4,0,-100,2,1,4,2,4,3,2,7,-100,1,8,2
-100,3,51,8,2,1,4,0,-100,3,1,4,1,2,2,2,0,-100,1,8,-100
-100,0,19,12,1,1,4,0,2,3,1,4,1,1,2,2,6,-100,1,6,-100
-100,2,37,18,2,1,2,0,2,2,1,4,1,1,4,2,0,-100,1,10,2
-100,1,60,18,2,1,1,1,-100,8,2,-100,-100,3,20,2,2,-100,2,7,-100
-100,2,49,12,1,1,4,0,-100,2,1,-100,-100,5,5,2,0,-100,2,9,1
-100,3,55,14,1,2,1,7,2,-100,-100,1,2,-100,-100,-100,-100,-98,3,-100,-100
-100,1,60,16,2,1,11,3,-100,3,1,-100,-100,2,5,2,3,3,2,9,-100
-100,1,-99,12,2,1,-99,-99,1,-100,-100,-99,3,-100,-100,-100,-100,3,3,-100,-100
-100,1,56,9,2,1,1,0,-100,-100,-100,3,1,-100,-100,-100,-100,3,3,-100,-100
-100,0,-99,13,2,-100,-98,4,2,-100,1,1,2,0,-98,2,-98,-100,1,8,-100
-100,1,37,12,2,1,1,7,-100,-100,-100,1,2,-100,-100,2,10,3,3,6,3
-100,3,83,16,2,1,1,4,-98,2,1,-98,2,2,20,2,0,-100,1,10,1
66,1,63,15,1,1,1,0,-100,2,1,-100,-100,3,4,2,30,-100,2,8,-100
-100,0,-99,18,2,1,4,0,-100,-100,1,-100,-100,2,10,-100,-100,-100,2,-100,-100
-100,0,26,16,2,1,4,0,1,2,1,4,2,2,1,2,20,-100,1,4,-100
-100,1,29,14,1,1,1,7,-97,-100,-100,1,2,-100,-100,2,0,3,3,9,-100
40,0,24,16,2,1,1,7,-100,8,1,-100,-100,1,1,2,0,-100,2,8,2
-100,2,65,12,1,1,1,7,-100,-100,-100,1,1,-100,-100,2,0,3,3,9,-100
-100,0,44,12,1,2,4,2,-100,1,1,4,2,4,1,2,3,-100,1,8,2
-100,2,55,12,1,1,1,0,2,3,1,3,1,4,-98,2,0,-100,1,10,-100
-100,0,71,15,1,1,1,2,-100,3,1,-100,-100,2,4,-100,-100,3,2,-100,-100
-100,3,64,16,2,1,4,0,-100,2,1,-100,-100,3,8,-100,-100,-100,2,-100,1
-100,-100,-99,18,1,1,2,2,1,2,1,3,-97,-97,2,-100,-100,-100,1,-100,2
-100,0,69,12,2,1,1,0,-100,2,1,-100,-100,6,1,-100,-100,3,2,-100,-100
-100,2,70,12,2,1,2,3,-100,3,1,4,2,6,2,-100,-100,-100,1,-100,1
-100,0,-99,15,2,1,4,0,1,-100,-100,4,2,-100,-100,2,3,3,3,7,-100
-100,0,25,16,2,1,4,2,-100,-100,-100,4,2,-100,-100,2,1,3,3,9,-100
-100,2,68,14,2,3,1,3,-100,-100,-100,4,1,-100,-100,-100,-100,3,3,-100,-100
-100,0,40,12,1,1,4,0,-100,2,1,-100,-100,2,0,2,1,3,2,8,-100
-100,0,70,16,1,1,2,1,-100,8,1,-100,-100,4,1,-100,-100,-100,2,-100,-100
-100,2,70,14,2,1,4,1,1,2,1,3,1,8,6,-100,-100,-100,1,-100,-100
-100,1,-99,20,2,3,7,3,-100,8,1,4,2,2,10,2,0,-100,1,8,-100
-100,0,36,14,1,1,3,2,1,2,1,4,2,2,12,2,28,-100,1,5,-100
-100,0,68,18,1,1,4,1,1,8,1,4,2,8,0,-100,-100,-100,1,-100,1
-100,1,64,12,1,1,1,1,1,-100,-100,4,1,-100,-100,2,0,3,3,10,1
-100,0,57,16,1,1,4,0,-100,2,1,-100,-100,5,10,2,0,-100,2,-98,-100
-100,2,79,18,1,1,2,3,1,-100,-100,3,2,-100,-100,-100,-100,3,3,-100,-100
-100,3,69,12,1,1,2,0,-100,2,1,4,2,4,2,-100,-100,-100,1,-100,-100
-100,3,66,14,1,1,1,5,2,8,1,4,2,4,2,1,0,-100,1,9,-100
-100,3,72,16,1,1,2,2,-100,8,2,3,2,3,4,-100,-100,-100,1,-100,-100
-100,0,19,13,1,1,4,0,-100,2,1,1,2,10,20,-100,-100,-100,1,-100,-100
-100,1,52,16,1,1,4,2,-100,2,1,-100,-100,7,60,2,20,3,2,8,-100
-100,1,53,13,2,3,2,5,2,-100,-100,4,2,-100,-100,1,0,3,3,7,-100
-100,4,43,14,2,1,2,3,-100,4,1,-100,-100,2,4,2,-97,-100,2,10,2
-100,2,54,20,2,1,2,1,1,-100,-100,4,2,-100,-100,2,0,3,3,8,-100
55,1,35,13,1,1,4,2,1,2,1,4,2,2,0,2,20,-100,1,6,-100
-100,0,56,14,2,1,1,7,1,-100,-100,1,1,-100,-100,-100,-100,3,3,-100,-100
-100,2,77,13,1,1,1,0,-100,-100,-100,-99,3,-100,-100,-100,-100,3,3,-100,-100
-100,5,73,12,1,1,1,6,1,-100,-100,4,-97,-100,-100,-100,-100,3,3,-100,3
-100,4,71,11,1,1,1,1,-100,8,2,1,1,5,-100,-100,-100,-100,1,-100,-100
-100,2,68,16,2,1,1,7,-100,-100,-100,1,2,-100,-100,2,0,3,3,-98,-100
-100,1,69,16,1,1,1,4,-100,3,1,-100,-100,8,-100,2,0,3,2,6,-100
-100,2,34,10,2,1,2,3,-100,8,2,-100,-100,0,0,-100,-100,3,2,-100,-100
-100,4,54,13,1,2,1,3,-100,1,1,-100,-100,2,4,2,0,-100,2,9,2
-100,0,30,15,2,1,1,0,-100,2,1,-100,-100,1,1,-100,-100,-100,2,-100,-100
-100,3,72,13,2,1,1,8,-100,3,2,-100,-100,4,2,2,0,-100,2,9,2
-100,2,32,13,2,1,1,8,-100,8,1,-100,-100,1,0,-97,-97,-100,2,-98,-100
-100,2,33,12,1,1,1,7,-100,3,1,-100,-100,1,2,2,1,3,2,10,-100
-100,3,66,10,2,2,1,5,-100,3,2,-100,-100,8,1,-100,-100,3,2,-100,-100
-100,3,81,12,1,1,1,8,-100,-100,-100,1,1,-100,-100,2,0,3,3,9,-100
-100,2,72,13,2,1,1,7,2,-100,-100,1,2,-100,-100,2,3,3,3,9,3
-100,3,45,12,1,1,11,8,2,3,1,1,2,2,7,2,3,-100,1,9,-100
-100,3,42,14,2,3,11,8,2,-100,-100,1,2,-100,-100,-100,-100,-98,3,-100,-100
-100,5,34,12,2,1,1,3,1,-100,-100,3,2,-100,-100,-100,-100,3,3,-100,-100
-100,6,57,14,1,1,1,2,-100,4,1,4,1,4,15,2,0,-100,1,8,-100
-100,1,68,14,2,1,1,7,2,2,1,1,2,7,-100,-100,-100,-100,1,-100,-100
-100,0,30,16,2,1,1,8,-100,2,2,1,1,5,8,2,3,-100,1,9,3
-100,2,53,16,2,1,1,7,2,-100,-100,1,1,-100,-100,2,4,3,3,9,-100
-100,0,-99,16,2,-100,1,5,-100,-100,2,1,-97,2,0,-100,-100,-100,1,-100,-100
-100,0,-99,-99,1,1,1,8,2,8,2,1,2,1,2,2,0,-100,1,-97,-100
-100,3,69,12,2,2,1,7,-100,-100,-100,1,1,-100,-100,-100,-100,3,3,-100,-100
-100,0,19,13,1,1,1,6,2,8,1,3,2,4,0,2,0,-100,1,9,-100
-100,2,83,16,1,1,1,3,1,2,1,4,2,9,0,-100,-100,-100,1,-100,-100
-100,1,81,13,1,1,1,8,2,-100,-100,1,1,-100,-100,2,0,3,3,-98,-100
-100,2,74,16,2,1,1,3,2,-100,-100,2,1,-100,-100,-100,-100,3,3,-100,-100
-100,0,-99,17,2,1,1,-97,1,-100,-100,4,2,-100,-100,2,0,1,3,9,-100
-100,2,62,14,2,1,1,3,2,2,1,4,1,4,1,-100,-100,-100,1,-100,-100
-100,0,41,16,1,1,5,4,-100,0,1,-100,-100,1,3,2,1,-100,2,7,1
-100,0,19,13,1,1,-99,2,-100,2,1,4,2,4,7,-100,-100,-100,1,-100,-100
-100,0,31,20,2,1,4,1,1,2,1,4,1,2,3,2,3,-100,1,9,1
-100,0,20,13,1,1,4,0,-100,2,1,-100,-100,3,63,-100,-100,3,2,-100,-100
-100,0,22,16,1,2,11,5,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,2
-100,0,21,15,2,1,4,0,1,-100,-100,4,2,-100,-100,-100,-100,2,3,-100,1
-100,0,22,16,2,1,1,3,1,8,1,4,1,3,3,2,4,-100,1,8,-100
-100,0,29,18,1,1,4,0,-100,2,1,-100,-100,1,5,2,10,1,2,8,-100
-100,0,20,15,2,1,4,0,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,1,66,13,1,1,9,7,2,-100,-100,1,2,-100,-100,2,0,3,3,-98,1
-100,2,53,10,1,-100,4,2,-100,3,1,-100,-100,15,8,-100,-100,-100,2,-100,-100
-100,0,30,12,1,1,4,0,1,1,1,4,1,12,0,-100,-100,-100,1,-100,-100
-100,3,52,13,2,1,1,0,2,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,-100
-100,1,33,12,2,1,4,0,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,0,42,20,2,1,4,0,2,-100,-100,4,2,-100,-100,2,10,3,3,9,-100
-100,2,80,8,1,1,1,5,1,5,1,1,2,9,-100,-100,-100,-100,1,-100,-100
-100,2,54,12,2,1,1,2,1,2,1,4,1,2,1,-100,-100,-100,1,-100,-100
-100,2,56,15,2,1,1,6,-100,2,2,-100,-100,3,8,2,0,-100,2,8,2
-100,4,38,14,1,1,1,8,-100,-100,-100,1,1,-100,-100,2,0,3,3,9,3
-100,0,60,16,1,1,1,0,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,1
-100,1,75,16,1,1,6,0,1,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,2,41,18,1,1,1,8,-100,8,2,1,1,0,20,2,0,-100,1,8,3
-100,2,62,16,2,1,1,7,-100,8,1,1,1,2,1,2,1,-100,1,9,-100
-100,1,29,16,2,1,1,7,-100,3,2,-100,-100,1,10,2,2,-100,2,10,-100
-100,4,82,14,2,1,1,7,-100,8,2,1,1,4,4,-100,-100,-100,1,-100,3
-100,2,76,15,2,1,2,3,2,-100,-100,2,1,-100,-100,-100,-100,3,3,-100,-100
-100,1,29,10,1,-100,4,4,-100,8,1,-100,-100,0,0,-100,-100,-100,2,-100,3
-100,0,28,12,1,1,1,6,-100,3,1,1,3,1,4,2,0,-100,1,10,-100
-100,3,30,12,2,1,1,0,-100,8,1,4,2,2,10,2,5,-100,1,10,2
-100,1,75,12,1,1,1,8,-100,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,-100
-100,0,64,16,1,1,1,7,2,-100,-100,1,1,-100,-100,-100,-100,3,3,-100,-100
-100,2,81,16,1,1,1,7,2,8,2,1,2,2,7,-100,-100,-100,1,-100,2
-100,0,63,16,2,1,1,1,-100,2,1,-100,-100,2,-99,-100,-100,-100,2,-100,-100
-100,4,39,18,1,1,1,0,-100,3,1,-100,-100,3,0,2,0,-100,2,7,-100
-100,4,39,14,2,2,4,3,-100,-100,-100,4,1,-100,-100,-100,-100,3,3,-100,2
-100,1,-99,14,1,2,1,7,-100,8,1,-100,-100,2,-98,2,0,3,2,10,1
-100,0,19,12,1,1,11,4,2,-100,-100,1,1,-100,-100,2,10,3,3,8,2
-100,0,69,12,1,2,1,7,1,3,1,1,1,24,1,-100,-100,-100,1,-100,2
-100,3,73,12,2,2,1,5,-100,-100,-100,-98,1,-100,-100,-100,-100,-97,3,-100,1
-100,0,20,12,1,1,4,1,-100,8,2,1,2,2,1,2,0,-100,1,6,-100
-100,3,45,12,2,1,1,1,1,-100,-100,4,1,-100,-100,2,30,3,3,6,-97
-100,3,38,9,2,1,1,1,-100,3,1,-100,-100,5,0,-100,-100,-100,2,-100,-100
-100,2,78,12,2,1,1,7,2,-100,-100,1,1,-100,-100,-100,-100,-98,3,-100,-100
-100,2,-99,18,2,-100,-97,8,-100,-100,-100,1,1,-100,-100,2,-97,-97,3,-97,-100
-100,0,29,-99,1,1,1,7,2,-100,-100,1,2,-100,-100,2,0,3,3,-98,-100
-100,2,62,14,2,1,1,7,-100,3,1,-100,-100,3,25,2,0,3,2,8,-100
-100,2,44,16,2,1,1,7,-100,2,1,1,1,1,5,2,5,-100,1,9,2
-100,3,67,17,2,1,1,7,-100,3,1,-100,-100,3,7,-100,-100,-100,2,-100,-100
-100,2,58,17,2,1,4,2,2,-100,-100,1,2,-100,-100,1,15,3,3,6,-100
-100,3,70,12,1,2,1,5,2,-100,-100,1,1,-100,-100,-100,-100,-100,3,-100,-100
-100,2,51,12,2,1,1,7,-100,2,1,-100,-100,0,20,2,14,3,2,-98,-100
-100,3,61,18,2,1,2,3,-100,2,1,-100,-100,2,10,-100,-100,3,2,-100,-100
-100,2,40,16,1,1,1,3,2,-100,-100,-99,1,-100,-100,2,0,3,3,9,2
-100,0,19,13,2,1,1,7,2,2,1,-99,3,1,1,2,-99,-100,1,-99,3
-100,3,38,16,2,1,11,2,1,4,-97,3,2,1,1,2,0,-100,1,8,-100
-100,2,71,12,1,1,2,6,-100,2,1,-100,-100,4,1,2,0,-100,2,-98,-100
-100,1,38,17,1,1,1,6,-100,8,1,1,1,0,25,2,5,-100,1,9,-100
-100,0,55,10,1,1,4,0,2,0,1,1,2,4,0,-100,-100,-100,1,-100,1
-100,3,44,14,2,1,1,7,-100,2,1,-100,-100,1,1,2,0,-100,2,9,-100
-100,5,41,11,1,1,1,7,-100,8,1,-100,-100,1,1,2,3,3,2,8,-100
-100,0,23,12,1,2,4,2,-100,0,1,-100,-100,9,2,2,4,3,2,9,-100
-100,1,25,12,1,1,4,0,-100,8,1,-100,-100,3,0,2,0,-100,2,7,-100
-100,4,47,12,2,1,4,0,-100,4,1,2,2,5,10,2,0,-100,1,7,-100
-100,4,64,12,2,1,4,0,-100,2,1,1,2,4,0,-100,-100,-100,1,-100,1
-100,1,44,13,2,1,1,1,-100,-100,-100,4,1,-100,-100,-100,-100,3,3,-100,1
-100,2,-99,12,-99,1,1,7,1,-100,-100,1,2,-100,-100,-100,-100,-100,3,-100,-100
-100,0,68,12,2,2,11,7,-100,-100,1,4,2,8,5,-100,-100,-100,1,-100,1
-100,0,78,12,2,1,1,7,2,-100,-100,1,3,-100,-100,2,0,-100,3,-98,1
-100,1,27,12,2,1,4,0,-100,8,1,4,2,4,0,2,0,-100,1,8,-100
-97,-100,-99,13,2,-100,1,6,-100,8,2,1,2,1,0,-100,-100,-100,1,-100,-100
-100,0,62,14,-98,1,4,0,2,4,1,4,1,8,-100,-100,-100,-100,1,-100,-100
-100,0,20,-99,2,1,4,1,-100,1,2,-100,-100,0,3,2,0,-100,2,8,-100
-100,2,72,12,2,1,1,8,-100,-100,1,-100,-100,6,1,-100,-100,-100,2,-100,-100
-100,0,48,16,2,2,1,7,2,3,1,3,-97,4,35,-100,-100,-100,1,-100,-100
-100,0,63,14,1,2,1,7,2,-100,-100,4,2,-100,-100,2,0,1,3,9,-100
-100,2,65,20,2,2,4,7,2,-100,-100,1,2,-100,-100,2,0,3,3,6,2
-100,8,68,12,2,2,11,6,-100,3,1,-100,-100,8,0,-100,-100,-100,2,-100,-100
-100,0,64,16,2,2,1,7,2,8,2,1,1,2,1,2,3,-100,1,10,-100
-100,0,21,15,2,3,11,6,-100,3,1,4,2,0,0,2,0,-100,1,-98,-100
-100,0,42,12,1,2,4,0,-100,2,1,-100,-100,12,0,-100,-100,-100,2,-100,-100
-100,3,51,14,1,3,-97,4,-100,2,1,-100,-100,4,5,1,1,3,2,9,-100
-100,0,30,12,1,1,1,1,-100,2,1,-100,-100,2,2,2,0,3,2,9,-100
